Title,Price,Rating,Brand,RAM,Processor-Brand,Hard-Disk
DELL Inspiron Intel Core i5 13th Gen 1335U - (8 GB...,52990,3.9,DELL,8GB,INTEL,512GB
HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SS...,52990,4.1,HP,16GB,INTEL,512GB
"DELL Inspiron 15 with Backlit Keyboard, Intel Core...",39972,4.1,DELL,8GB,INTEL,512GB
Apple Apple M4 Pro - (24 GB/512 GB SSD/macOS Sequo...,199900,4.2,APPLE,24GB,APPLE,512GB
Lenovo IdeaPad Slim 5 Intel Core i5 12th Gen 1235U...,58491,3.8,LENOVO,16GB,INTEL,512GB
Lenovo IdeaPad Slim 3 Intel Intel Core i7 13th Gen...,63849,3.5,LENOVO,16GB,INTEL,512GB
HP Pavilion 15 Intel Core i3 12th Gen 1215U - (8 G...,50990,4.3,HP,8GB,INTEL,512GB
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450...,43990,4.1,LENOVO,8GB,INTEL,512GB
Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 G...,55990,4.3,LENOVO,16GB,INTEL,512GB
ASUS Intel Core i3 7th Gen 7020U - (4 GB/1 TB HDD/...,28990,4.0,ASUS,4GB,INTEL,1TB
Infinix ZEROBOOK 13 Intel Core i5 13th Gen 13500H ...,51990,4.1,INFINIX,16GB,INTEL,512GB
HP Qualcomm Snapdragon 7c Gen 2 - (8 GB/128 GB EMM...,34990,4.5,HP,8GB,QUALCOMM,128GB
Lenovo IdeaPad 3 Chromebook Intel Celeron Dual Cor...,19990,3.5,LENOVO,4GB,INTEL,64GB
Lenovo ThinkBook 16 G6 Intel Core i3 13th Gen 1315...,37990,4.3,LENOVO,8GB,INTEL,512GB
Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - ...,75375,4.1,LENOVO,8GB,AMD,512GB
Lenovo IdeaPad Gaming 3 Intel Core i5 12th Gen 124...,59990,4.2,LENOVO,16GB,INTEL,512GB
MSI Thin 15 Intel Core i7 13th Gen 13620H - (16 GB...,69990,4.3,MSI,16GB,INTEL,512GB
Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen - (16...,63990,4.2,LENOVO,16GB,INTEL,512GB
Lenovo IdeaPad Pro 5 2.8K OLED AI PC Intel Core Ul...,108490,4.3,LENOVO,32GB,INTEL,1TB
Lenovo Yoga 7 2-in-1 WUXGA OLED AI PC Intel Core U...,122190,4.1,LENOVO,16GB,INTEL,1TB
HP Pavilion AMD Ryzen 5 Hexa Core AMD R5-5600H - (...,56990,4.4,HP,8GB,AMD,512GB
HP Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD...,48400,4.2,HP,8GB,INTEL,512GB
DELL Intel Core i5 12th Gen 1235U - (8 GB/1 TB HDD...,49990,4.0,DELL,8GB,INTEL,256GB
Lenovo IdeaPad Slim 5 WUXGA OLED AI PC Intel Core ...,78990,4.1,LENOVO,16GB,INTEL,1TB
MSI Modern 15 Intel Core i5 13th Gen 1335U - (8 GB...,47990,4.3,MSI,8GB,INTEL,512GB
MSI Crosshair 16 HX Intel Core i7 14th Gen 14700HX...,172590,4.5,MSI,32GB,INTEL,1TB
Lenovo IdeaPad Gaming 3 AMD Ryzen 7 Octa Core AMD ...,70990,4.3,LENOVO,16GB,AMD,512GB
HP 255 G9 840T7PA AMD Athlon Dual Core 3050U - (4 ...,21786,3.9,HP,4GB,AMD,256GB
ASUS Intel Core i3 13th Gen - (8 GB/512 GB SSD/Win...,38690,3.9,ASUS,8GB,INTEL,512GB
Colorful P15 Intel Core i7 13th Gen 13620H - (16 G...,119999,4.5,COLORFUL,16GB,INTEL,512GB
MSI Cyborg 14 Intel Core i5 13th Gen 13420H - (16 ...,59990,4.2,MSI,16GB,INTEL,512GB
Lenovo IdeaPad 3 Intel Core i3 10th Gen 10110U - (...,34690,4.3,LENOVO,8GB,INTEL,256GB
Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - ...,48500,4.0,LENOVO,8GB,AMD,512GB
Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 G...,55990,4.3,LENOVO,16GB,INTEL,512GB
Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - ...,75375,4.1,LENOVO,8GB,AMD,512GB
Lenovo IdeaPad Slim 1 AMD Ryzen 5 Hexa Core 5500U ...,37990,4.2,LENOVO,8GB,AMD,512GB
ASUS Vivobook AMD R5 5600H AMD Ryzen 5 Hexa Core -...,48500,4.2,ASUS,16GB,AMD,512GB
Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen - (16...,63990,4.1,LENOVO,16GB,INTEL,512GB
Infinix X2 Slim Intel Core i7 11th Gen 1195G7 - (1...,43990,4.3,INFINIX,16GB,INTEL,512GB
ASUS VivoBook 15 Intel Core i3 11th Gen 1115G4 - (...,32990,4.4,ASUS,8GB,INTEL,256GB
Acer Aspire Lite Intel Core i5 12th Gen 1235U - (1...,44990,3.7,ACER,16GB,INTEL,512GB
HP Pavilion AI PC Intel Core Ultra 5 125U - (16 GB...,72990,4.3,HP,16GB,INTEL,512GB
DELL Latitude Intel Core i3 11th Gen Core i3-1115G...,31499,4.3,DELL,8GB,INTEL,256GB
Apple MacBook Air Apple M3 - (8 GB/256 GB SSD/macO...,107990,4.6,APPLE,8GB,APPLE,256GB
HP 15s Intel Core i5 11th Gen - (8 GB + 32 GB Opta...,45990,4.3,HP,8GB,INTEL,512GB
Acer Metal Body Laptop Intel Core i3 12th Gen 1215...,29890,3.5,ACER,8GB,INTEL,512GB
ASUS Chromebook Intel Celeron Dual Core N3350 - (4...,15790,3.5,ASUS,4GB,INTEL,32GB
Acer Aspire Lite Intel Core i5 12th Gen 1235U - (8...,41990,3.7,ACER,8GB,INTEL,512GB
HP 15s Intel Core i5 13th Gen 1334U - (16 GB/512 G...,57370,4.2,HP,16GB,INTEL,512GB
Lenovo IdeaPad Flex 5 AMD Ryzen 7 Octa Core 5700U ...,63990,4.1,LENOVO,16GB,AMD,512GB
ASUS TUF Gaming F15 with 90Whr Battery Intel Core ...,80990,4.1,ASUS,16GB,INTEL,1TB
MSI Cyborg 14 Intel Core i7 13th Gen 13620H - (16 ...,89990,4.2,MSI,16GB,INTEL,512GB
HP 15s AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB...,51669,4.3,HP,16GB,AMD,512GB
Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 G...,55990,4.3,LENOVO,16GB,INTEL,512GB
Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - ...,75375,4.1,LENOVO,8GB,AMD,512GB
HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 ...,59200,4.1,HP,8GB,AMD,512GB
HP Pavilion AMD Ryzen 5 Hexa Core AMD R5-5600H - (...,56990,4.4,HP,8GB,AMD,512GB
Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen - (16...,63990,4.1,LENOVO,16GB,INTEL,512GB
HP 14s Backlit Intel Core i3 11th Gen 1115G4 - (8 ...,40989,4.3,HP,8GB,INTEL,512GB
HP 15s Intel Core i5 12th Gen - (8 GB/512 GB SSD/W...,47223,4.1,HP,8GB,INTEL,512GB
Acer Swift Go 14 Qualcomm Snapdragon X Plus - (16 ...,89990,4.2,ACER,16GB,QUALCOMM,512GB
DELL Inspiron Intel Core i3 11th Gen 1115G4 - (8 G...,37050,4.2,DELL,8GB,INTEL,256GB
Lenovo IdeaPad Slim 3 AMD Ryzen 5 Quad Core 7520U ...,40190,4.0,LENOVO,8GB,AMD,512GB
Acer One14 AMD Ryzen 5 3500U - (8 GB/256 GB SSD/Wi...,26990,4.5,ACER,8GB,AMD,256GB
DELL Inspiron AMD Ryzen 3 Dual Core 3250U - (8 GB/...,35500,4.0,DELL,8GB,AMD,512GB
ASUS Vivobook 14 Intel Core i5 13th Gen 1335U - (8...,47990,3.9,ASUS,8GB,INTEL,512GB
DELL Inspiron 5430 Intel Core i7 13th Gen 13th Gen...,81990,4.2,DELL,16GB,INTEL,512GB
HP 14s Intel Core i3 11th Gen 1115G4 - (8 GB/256 G...,32990,4.3,HP,8GB,INTEL,256GB
MICROSOFT Surface Pro (11th Edition) AI PC Qualcom...,180990,4.7,MICROSOFT,16GB,QUALCOMM,1TB
HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SS...,48999,4.1,HP,16GB,INTEL,512GB
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 1235U...,46450,4.1,LENOVO,8GB,INTEL,512GB
"ASUS Zenbook S 13 OLED 1 cm Thin & 1 kg Light, Int...",85990,4.2,ASUS,16GB,INTEL,512GB
HP 15s Intel Core i3 11th Gen 1115G4 - (8 GB/512 G...,37790,4.3,HP,8GB,INTEL,512GB
DELL Vostro 3420 Intel Core i3 12th Gen - (8 GB/51...,33999,4.1,DELL,8GB,INTEL,512GB
HP 14s AMD Ryzen 5 Quad Core 3450U - (8 GB/512 GB ...,37990,4.6,HP,8GB,AMD,512GB
DELL Inspiron Intel Core i5 11th Gen 1135G7 - (8 G...,50999,4.2,DELL,8GB,INTEL,256GB
HP Omen Intel Core i7 13th Gen 13700HX - (16 GB/51...,99990,4.2,HP,16GB,INTEL,512GB
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450...,43990,4.1,LENOVO,8GB,INTEL,512GB
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 ...,18990,3.7,CHUWI,8GB,INTEL,256GB
ASUS VivoBook 14 AMD Ryzen 5 Quad Core 2nd Gen AMD...,42990,4.3,ASUS,8GB,AMD,512GB
DELL Intel Core i5 12th Gen 1235U - (8 GB/512 GB S...,45890,4.0,DELL,8GB,INTEL,512GB
DELL Intel Core i5 12th Gen 1235U - (8 GB/512 GB S...,46990,3.1,DELL,8GB,INTEL,512GB
DELL Inspiron 15 3520 Intel Core i5 12th Gen Core ...,52680,3.7,DELL,8GB,INTEL,512GB
Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 G...,55990,4.3,LENOVO,16GB,INTEL,512GB
Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - ...,75375,4.1,LENOVO,8GB,AMD,512GB
Lenovo IdeaPad Gaming 3 AMD Ryzen 7 Octa Core 7735...,79990,2.9,LENOVO,16GB,AMD,512GB
DELL Inspiron 5430 Intel Core i5 13th Gen - (16 GB...,61990,3.9,DELL,16GB,INTEL,512GB
Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen - (16...,63990,4.1,LENOVO,16GB,INTEL,512GB
Lenovo IdeaPad Pro 5 2.8K OLED AI PC Intel Core Ul...,108490,4.3,LENOVO,32GB,INTEL,1TB
Lenovo LOQ Intel Core i5 12th Gen 12450H - (16 GB/...,92999,4.3,LENOVO,16GB,INTEL,512GB
Lenovo IdeaPad Slim 5 WUXGA-OLED Intel Core i7 13t...,81490,4.1,LENOVO,16GB,INTEL,512GB
DELL Inspiron Intel Core i5 13th Gen 1335U - (8 GB...,68590,4.3,DELL,8GB,INTEL,512GB
DELL Inspiron 5430 Intel Core i5 13th Gen - (16 GB...,69499,3.9,DELL,16GB,INTEL,1TB
Lenovo IdeaPad Slim 5 WUXGA OLED AI PC Intel Core ...,78990,4.1,LENOVO,16GB,INTEL,1TB
CHUWI Intel Celeron Quad Core 12th Gen N100 - (8 G...,21990,4.1,CHUWI,8GB,INTEL,256GB
Acer ‎Acer One 14 AMD Ryzen 5 Quad Core 3500U - (8...,24999,2.0,ACER,8GB,AMD,512GB
ASUS Vivobook Go 14 AMD Ryzen 3 Quad Core 7320U - ...,32890,4.5,ASUS,8GB,AMD,512GB
ASUS Vivobook GO 14 AMD Ryzen 3 Quad Core 7320U - ...,31900,4.0,ASUS,8GB,AMD,512GB
HP Victus AMD Ryzen 7 Octa Core 6800H - (16 GB/512...,80990,4.3,HP,16GB,AMD,512GB
ASUS Zenbook 14 OLED AI PC Intel Core Ultra 7 155H...,114990,3.9,ASUS,16GB,INTEL,1TB
ASUS Vivobook Go 15 Intel Celeron Dual Core N4500 ...,27500,3.7,ASUS,8GB,INTEL,512GB
DELL Inspiron Intel Core i5 11th Gen 1135G7 - (8 G...,50999,4.2,DELL,8GB,INTEL,256GB
AXL Intel Celeron Dual Core - (4 GB/256 GB SSD/Win...,16990,3.6,AXL,4GB,INTEL,256GB
Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen - (16...,63990,4.1,LENOVO,16GB,INTEL,512GB
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450...,43990,4.1,LENOVO,8GB,INTEL,512GB
ASUS Vivobook 15 Intel Core i3 13th Gen 1315U - (8...,38990,3.5,ASUS,8GB,INTEL,512GB
HP Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windo...,31490,4.0,HP,8GB,INTEL,512GB
Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - ...,75375,4.1,LENOVO,8GB,AMD,512GB
Lenovo IdeaPad Slim 5 WUXGA OLED AI PC Intel Core ...,78990,4.1,LENOVO,16GB,INTEL,1TB
HP 14s Intel Core i3 11th Gen 1115G4 - (8 GB/256 G...,32990,4.3,HP,8GB,INTEL,256GB
HP AMD Ryzen 5 Dual Core - (16 GB/512 GB SSD/DOS) ...,33990,3.5,HP,16GB,AMD,512GB
HP Intel Celeron Dual Core - (8 GB/512 GB SSD/Wind...,28690,1.8,HP,8GB,INTEL,512GB
ASUS Vivobook 15 Intel Core i5 11th Gen 1135G7 - (...,43999,4.3,ASUS,8GB,INTEL,512GB
Lenovo IdeaPad Pro 5 2.8K OLED AI PC Intel Core Ul...,108490,4.3,LENOVO,32GB,INTEL,1TB
Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 G...,55990,4.3,LENOVO,16GB,INTEL,512GB
HP 240 G9 Intel Core i3 12th Gen Intel® Core™ i3-1...,32140,3.0,HP,8GB,INTEL,512GB
DELL inspiron 3535 AMD Ryzen 3 Quad Core 7320U - (...,31990,3.5,DELL,8GB,AMD,512GB
Lenovo Intel Core i3 12th Gen - (8 GB/512 GB SSD/W...,32800,3.9,LENOVO,8GB,INTEL,512GB
DELL AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SS...,39990,3.8,DELL,8GB,AMD,512GB
Lenovo Yoga Slim 6 Intel Core i5 12th Gen 1240P - ...,69999,4.3,LENOVO,16GB,INTEL,512GB
Lenovo LOQ Intel Core i5 12th Gen 12450HX - (12 GB...,61990,4.3,LENOVO,12GB,INTEL,512GB
HP 15s AMD Ryzen 5 Quad Core 3500U - (8 GB/512 GB ...,40799,4.5,HP,8GB,AMD,512GB
HP Intel Core i3 11th Gen 1125G4 - (8 GB/512 GB SS...,36900,4.2,HP,8GB,INTEL,512GB
HP Omen AMD Ryzen 7 Octa Core 7840HS - (16 GB/1 TB...,102990,4.4,HP,16GB,AMD,1TB
"ASUS Zenbook S 14 OLED (2024) - Next-Gen AI PC, wi...",149990,5.0,ASUS,32GB,INTEL,1TB
Infinix INBook X2 Plus Intel Core i3 11th Gen 1115...,34990,4.2,INFINIX,8GB,INTEL,256GB
Lenovo Legion 5 Intel Core i7 14th Gen 14650HX - (...,129690,4.6,LENOVO,16GB,INTEL,1TB
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 ...,18990,3.7,CHUWI,8GB,INTEL,256GB
CHUWI Intel Celeron Quad Core 12th Gen N100 - (8 G...,21990,4.1,CHUWI,8GB,INTEL,256GB
HP Intel Intel Core i5 11th Gen 1155G7 - (8 GB/512...,46150,4.3,HP,8GB,INTEL,512GB
MSI Modern 15 AMD Ryzen 5 Hexa Core 5500U - (8 GB/...,48490,4.4,MSI,8GB,AMD,512GB
HP Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windo...,35899,3.3,HP,8GB,INTEL,512GB
Lenovo Intel Core i3 13th Gen - (8 GB/512 GB SSD/W...,36900,4.3,LENOVO,8GB,INTEL,512GB
HP Intel Core N N200 - (8 GB/128 GB/Chrome OS) 14b...,40990,3.8,HP,8GB,INTEL,128GB
DELL Inspiron Intel Core i3 11th Gen 1115G4 - (8 G...,36990,4.2,DELL,8GB,INTEL,256GB
Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen 13500...,71500,4.1,LENOVO,16GB,INTEL,512GB
Acer Aspire 3 Intel Core i5 10th Gen 1035G1 - (8 G...,36990,3.2,ACER,8GB,INTEL,1TB
HP 14s AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB ...,42990,4.4,HP,8GB,AMD,512GB
Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 113...,50990,4.2,LENOVO,8GB,INTEL,512GB
ASUS Intel Celeron Dual Core 10th Gen - (4 GB/256 ...,22500,4.0,ASUS,4GB,INTEL,256GB
MSI Modern 15 Intel Core i5 12th Gen 1235U - (16 G...,46990,4.3,MSI,16GB,INTEL,512GB
HP 14s Intel Core i3 11th Gen - (8 GB/512 GB SSD/W...,38478,4.2,HP,8GB,INTEL,512GB
Lenovo Yoga Slim 7 WUXGA OLED AI PC Intel Core Ult...,112190,4.2,LENOVO,32GB,INTEL,1TB
ASUS VivoBook 15 Intel Celeron Quad Core N4020 - (...,22990,4.0,ASUS,4GB,INTEL,256GB
Lenovo LOQ Intel Core i5 13th Gen 13450HX - (24 GB...,82990,4.3,LENOVO,24GB,INTEL,512GB
DELL Inspiron 3530 Intel Core i3 13th Gen N305 - (...,36990,4.1,DELL,8GB,INTEL,256GB
Lenovo V15 G2 Intel Core i3 11th Gen 1115G4 - (8 G...,30999,4.2,LENOVO,8GB,INTEL,512GB
HP Intel Core i5 13th Gen 1335U - (16 GB/512 GB SS...,63380,4.3,HP,16GB,INTEL,512GB
HP Pavilion AMD Ryzen 5 Dual Core 5500U - (8 GB/51...,48490,4.5,HP,8GB,AMD,512GB
ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS -...,62990,4.0,ASUS,16GB,AMD,512GB
HP 14s Intel Core i3 11th Gen - (8 GB/512 GB SSD/W...,38478,4.2,HP,8GB,INTEL,512GB
MSI Thin 15 Intel Core i7 12th Gen 12650H - (16 GB...,63990,4.1,MSI,16GB,INTEL,512GB
Acer One14 AMD Ryzen 5 3500U - (8 GB/256 GB SSD/Wi...,26990,4.5,ACER,8GB,AMD,256GB
Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - ...,75375,4.1,LENOVO,8GB,AMD,512GB
Lenovo ThinkBook 16 G6 Intel Core i3 13th Gen 1315...,37990,4.3,LENOVO,8GB,INTEL,512GB
HP Victus Intel Core i5 12th Gen 12450H - (8 GB/51...,62990,4.0,HP,8GB,INTEL,512GB
ASUS Vivobook Go 14 AMD Ryzen 5 Quad Core 7520U - ...,36779,4.4,ASUS,8GB,AMD,512GB
Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 G...,55990,4.3,LENOVO,16GB,INTEL,512GB
CHUWI Intel Celeron Quad Core 12th Gen N100 - (8 G...,21990,4.1,CHUWI,8GB,INTEL,256GB
Lenovo Yoga Slim 7 WUXGA OLED AI PC Intel Core Ult...,112190,4.2,LENOVO,32GB,INTEL,1TB
Acer Nitro V Intel Core i5 13th Gen 13420H - (16 G...,66990,4.2,ACER,16GB,INTEL,512GB
ASUS VivoBook 15 Intel Celeron Quad Core N4020 - (...,22990,4.0,ASUS,4GB,INTEL,256GB
Infinix INBook X2 Plus Intel Core i3 11th Gen 1115...,34990,4.2,INFINIX,8GB,INTEL,256GB
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 ...,18990,3.7,CHUWI,8GB,INTEL,256GB
HP AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/...,52990,4.1,HP,8GB,AMD,512GB
Infinix X1 Slim Series Intel Core i5 10th Gen 1035...,47701,4.0,INFINIX,16GB,INTEL,512GB
Lenovo V SERIES Intel Core i5 12th Gen 1235U - (8 ...,42999,4.0,LENOVO,8GB,INTEL,512GB
ASUS Chromebook Intel Celeron Dual Core N3350 - (4...,18600,3.7,ASUS,4GB,INTEL,64GB
MSI Thin 15 Intel Core i5 12th Gen 12450H - (16 GB...,59990,4.3,MSI,16GB,INTEL,512GB
ASUS (2024) Intel Celeron Dual Core N4500 - (4 GB/...,29990,4.1,ASUS,4GB,INTEL,128GB
MSI Vector 17 HX Intel Core i9 14th Gen 14900HX - ...,225990,4.2,MSI,32GB,INTEL,2TB
HP Intel Intel Core i5 11th Gen 1155G7 - (8 GB/512...,46150,4.3,HP,8GB,INTEL,512GB
MSI Cyborg 14 Intel Core i7 13th Gen 13620H - (16 ...,89990,4.2,MSI,16GB,INTEL,512GB
Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - ...,75375,4.1,LENOVO,8GB,AMD,512GB
Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 G...,55990,4.3,LENOVO,16GB,INTEL,512GB
Lenovo IdeaPad 1 15IGL7 Intel Celeron Dual Core 4t...,25990,3.7,LENOVO,8GB,INTEL,256GB
HP Intel Celeron Dual Core - (8 GB/256 GB SSD/Wind...,24790,3.2,HP,8GB,INTEL,256GB
CHUWI Intel Celeron Quad Core 12th Gen N100 - (8 G...,21990,4.1,CHUWI,8GB,INTEL,256GB
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 ...,18990,3.7,CHUWI,8GB,INTEL,256GB
DELL Dell Inspiron 3525 AMD Ryzen 5 5500U - (8 GB/...,35900,3.8,DELL,8GB,AMD,512GB
Lenovo ThinkPad E14 Intel Intel Core i3 12th Gen 1...,46990,3.9,LENOVO,8GB,INTEL,512GB
Thomson Neo Metallic with Numeric Touch Pad Intel ...,16490,3.7,THOMSON,4GB,INTEL,128GB
Lenovo IdeaPad Slim 3 AMD Ryzen 5 Quad Core 7520U ...,45860,4.0,LENOVO,16GB,AMD,512GB
Lenovo LOQ Intel Core i5 13th Gen 13450HX - (16 GB...,94990,4.7,LENOVO,16GB,INTEL,512GB
DELL Inspiron 15 AMD Ryzen 5 Quad Core 5500u - (8 ...,38890,4.0,DELL,8GB,AMD,512GB
Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen 13500...,71500,4.1,LENOVO,16GB,INTEL,512GB
HP G9 SERIES AMD Athlon Dual Core 3050U - (4 GB/25...,21990,4.1,HP,4GB,AMD,256GB
Lenovo V15 AMD Ryzen 5 Hexa Core 5500U - (8 GB/512...,33800,3.8,LENOVO,8GB,AMD,512GB
DELL Intel Core i5 13th Gen 1334U - (8 GB/512 GB S...,52990,3.7,DELL,8GB,INTEL,512GB
Lenovo AMD Ryzen 3 Quad Core 7330U - (8 GB/512 GB ...,41990,4.1,LENOVO,8GB,AMD,512GB
HP Victus 16 Intel Core i5 11th Gen 11400H - (16 G...,58990,4.3,HP,16GB,INTEL,512GB
ASUS VivoBook 14 AMD Ryzen 5 Quad Core 2nd Gen AMD...,42990,4.3,ASUS,8GB,AMD,512GB
DELL Intel Core i5 12th Gen 1235U - (8 GB/512 GB S...,45890,4.0,DELL,8GB,INTEL,512GB
Lenovo IdeaPad Gaming 3 AMD Ryzen 7 Octa Core 7735...,79990,2.9,LENOVO,16GB,AMD,512GB
DELL Inspiron 15 3520 Intel Core i5 12th Gen Core ...,52680,3.7,DELL,8GB,INTEL,512GB
DELL Intel Core i5 12th Gen 1235U - (8 GB/512 GB S...,46990,3.1,DELL,8GB,INTEL,512GB
DELL Inspiron 5430 Intel Core i5 13th Gen - (16 GB...,61990,3.9,DELL,16GB,INTEL,512GB
Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 G...,55990,4.3,LENOVO,16GB,INTEL,512GB
Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - ...,75375,4.1,LENOVO,8GB,AMD,512GB
HP 14q Intel Core i3 7th Gen 7020U - (4 GB/1 TB HD...,34456,4.1,HP,4GB,INTEL,1TB
ASUS AMD Ryzen 7 Octa Core 6th Gen - (16 GB/512 GB...,79999,4.0,ASUS,16GB,AMD,512GB
MSI Cyborg 15 Intel Core i7 12th Gen 12650H - (16 ...,79990,4.8,MSI,16GB,INTEL,512GB
"ASUS Vivobook S 15 OLED Powered Copilot + , AI PC ...",109990,4.3,ASUS,16GB,QUALCOMM,1TB
MSI Creator M16 HX Intel Core i7 14th Gen 14700HX ...,164990,4.2,MSI,32GB,INTEL,1TB
Acer Extensa 15 Intel Core i3 11th Gen 1115G4 - (4...,29990,4.1,ACER,4GB,INTEL,256GB
HP AMD Ryzen 3 Dual Core - (8 GB/256 GB SSD/Window...,32690,3.2,HP,8GB,AMD,256GB
Lenovo IdeaPad Slim 3 Intel Core 5 120U - (16 GB/5...,57990,4.2,LENOVO,16GB,INTEL,512GB
HP Victus Gaming AMD Ryzen 5 Hexa Core 5600H - (8 ...,54990,4.1,HP,8GB,AMD,512GB
Acer AMD Ryzen 3 Quad Core 5th Gen Ryzen 3 5300U -...,27990,3.7,ACER,8GB,AMD,512GB
HP OMEN 16 AMD Ryzen 7 Octa Core 7840HS - (16 GB/5...,108990,4.9,HP,16GB,AMD,512GB
HP Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windo...,33990,4.1,HP,8GB,INTEL,512GB
HP x360 Pavilion with pen Intel Core i7 11th Gen 1...,75077,3.9,HP,16GB,INTEL,512GB
ASUS TUF Gaming F15 Intel Core i5 10th Gen 10300H ...,46490,4.4,ASUS,8GB,INTEL,512GB
Apple Apple M4 Pro - (24 GB/512 GB SSD/macOS Sequo...,199900,4.2,APPLE,24GB,APPLE,512GB
HP 15s AMD Ryzen 3 Dual Core 3250U - (8 GB/256 GB ...,28890,4.2,HP,8GB,AMD,256GB
"DELL Inspiron 15 with Backlit Keyboard, Intel Core...",40800,4.1,DELL,8GB,INTEL,512GB
DELL Inspiron Intel Core i3 11th Gen 1115G4 - (8 G...,38990,4.1,DELL,8GB,INTEL,256GB
HP AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/...,39862,4.3,HP,8GB,AMD,512GB
HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 ...,59200,4.1,HP,8GB,AMD,512GB
Lenovo Intel Core i3 11th Gen 1115G4 - (4 GB/256 G...,36990,4.3,LENOVO,4GB,INTEL,256GB
ASUS Intel Core i5 - (16 GB/512 GB SSD/Windows 11 ...,69990,3.3,ASUS,16GB,INTEL,512GB
ASUS Vivobook 15 Intel Core i3 11th Gen 1115G4 - (...,36990,4.3,ASUS,16GB,INTEL,512GB
HP 15s AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB...,47999,4.2,HP,16GB,AMD,512GB
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 ...,18990,3.7,CHUWI,8GB,INTEL,256GB
Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 G...,55990,4.3,LENOVO,16GB,INTEL,512GB
DELL Intel Core i3 12th Gen 1335U - (8 GB/512 GB S...,62299,3.6,DELL,8GB,INTEL,512GB
DELL Intel Core i3 13th Gen 1305U - (8 GB/512 GB S...,38890,3.3,DELL,8GB,INTEL,512GB
Lenovo ThinkBook 16 G6 Intel Core i3 13th Gen 1315...,37990,4.3,LENOVO,8GB,INTEL,512GB
Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - ...,75375,4.1,LENOVO,8GB,AMD,512GB
Lenovo IdeaPad Slim 3 AMD Ryzen 7 Octa Core 5700U ...,54490,4.2,LENOVO,16GB,AMD,512GB
DELL AMD Ryzen 9 Octa Core 6900HX - (16 GB/1 TB SS...,95990,3.6,DELL,16GB,AMD,1TB
Avita Liber E Intel Core i3 12th Gen 1215U - (8 GB...,25990,3.2,AVITA,8GB,INTEL,512GB
ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - ...,41990,4.3,ASUS,16GB,AMD,512GB
